time,signal,type,entry,sl,tp,exit,pnl_raw,pnl_weighted,position,breakout_prob,volatility,reason,result,month
2025-04-22 07:55:00,LONG,STRONG,1619.35,1613.3757142857141,1635.7792857142856,1613.3757142857141,-0.3689310966922389,-0.35048454185762695,95,55,0.0036893109669223685,放量趋势,LOSS,2025-04
2025-04-22 14:40:00,LONG,STRONG,1669.71,1660.452142857143,1695.169107142857,1695.169107142857,1.5247622127708982,1.4485241021323532,95,55,0.005544589864621463,强突破,WIN,2025-04
2025-04-22 15:00:00,LONG,STRONG,1709.31,1697.2064285714287,1748.646607142857,1697.2064285714287,-0.7080969179710693,-0.4956678425797485,70,65,0.007080969179710751,强突破,LOSS,2025-04
2025-04-22 21:20:00,LONG,STRONG,1723.3,1716.432857142857,1742.184642857143,1716.432857142857,-0.3984879508584042,-0.378563553315484,95,55,0.003984879508584042,强突破,LOSS,2025-04
2025-04-22 21:45:00,LONG,STRONG,1778.49,1766.1185714285714,1818.6971428571428,1766.1185714285714,-0.6956141767133143,-0.48692992369932,70,65,0.006956141767133116,强突破,LOSS,2025-04
2025-04-23 04:55:00,LONG,STRONG,1816.99,1810.1864285714287,1835.6998214285716,1810.1864285714287,-0.3744418752206303,-0.3557197814595988,95,55,0.003744418752206366,强突破,LOSS,2025-04
2025-04-23 11:20:00,LONG,STRONG,1807.84,1801.87,1824.2575,1801.87,-0.33022833879104496,-0.3137169218514927,95,55,0.0033022833879104226,放量趋势,LOSS,2025-04
2025-04-24 07:45:00,SHORT,STRONG,1755.11,1760.030714285714,1741.5780357142858,1760.030714285714,-0.28036500764705413,-0.2663467572647014,95,55,0.0028036500764705694,强突破,LOSS,2025-04
2025-04-24 08:25:00,SHORT,STRONG,1736.9,1743.15,1719.7125,1743.15,-0.3598364902988082,-0.34184466578386785,95,55,0.003598364902988091,强突破,LOSS,2025-04
2025-04-24 08:30:00,SHORT,STRONG,1733.3,1740.17,1710.9724999999999,1740.17,-0.39635377603416133,-0.27744764322391297,70,65,0.003963537760341557,强突破,LOSS,2025-04
2025-04-24 21:20:00,SHORT,STRONG,1757.3,1760.9822857142856,1750.549142857143,1750.549142857143,0.384160766110343,0.36495272780482585,95,50,0.0017461853005015827,强突破,WIN,2025-04
2025-04-24 21:25:00,SHORT,STRONG,1752.66,1756.1714285714286,1743.0035714285716,1756.1714285714286,-0.20034853145667136,-0.1903311048838378,95,55,0.0020034853145667504,强突破,LOSS,2025-04
2025-04-25 00:05:00,LONG,STRONG,1766.17,1761.9785714285715,1773.8542857142859,1773.8542857142859,0.43508188420626587,0.41332778999595254,95,50,0.00197764492821027,放量趋势,WIN,2025-04
2025-04-25 01:05:00,LONG,STRONG,1783.59,1779.2121428571427,1795.629107142857,1779.2121428571427,-0.24545198968693693,-0.23317939020259007,95,55,0.0024545198968693054,强突破,LOSS,2025-04
2025-04-25 01:10:00,LONG,STRONG,1781.41,1776.5857142857144,1794.6767857142856,1776.5857142857144,-0.2708127670938009,-0.2572721287391109,95,55,0.0027081276709380094,放量趋势,LOSS,2025-04
2025-04-25 02:50:00,SHORT,STRONG,1746.13,1751.7592857142859,1727.8348214285716,1751.7592857142859,-0.3223864038923644,-0.22567048272465506,70,65,0.003223864038923625,强突破,LOSS,2025-04
2025-04-25 02:55:00,SHORT,STRONG,1744.5,1750.2892857142856,1728.5794642857143,1750.2892857142856,-0.3318593129427112,-0.3152663472955756,95,55,0.0033185931294271776,放量趋势,LOSS,2025-04
2025-04-25 06:50:00,LONG,STRONG,1778.82,1775.0957142857142,1789.0617857142856,1775.0957142857142,-0.20936832924555435,-0.19889991278327662,95,55,0.0020936832924555162,放量趋势,LOSS,2025-04
2025-04-25 12:10:00,LONG,STRONG,1796.3,1791.1371428571429,1810.4978571428571,1791.1371428571429,-0.287416196785453,-0.27304538694618036,95,55,0.002874161967854566,强突破,LOSS,2025-04
2025-04-25 14:45:00,LONG,STRONG,1802.18,1793.192142857143,1826.8966071428574,1826.8966071428574,1.3714838219743508,1.3029096308756334,95,55,0.004987213898088529,强突破,WIN,2025-04
2025-04-25 22:55:00,LONG,STRONG,1795.82,1791.8162857142856,1803.1601428571428,1791.8162857142856,-0.22294630228610304,-0.2117989871717979,95,50,0.00185788585238418,放量趋势,LOSS,2025-04
2025-04-26 06:35:00,LONG,STRONG,1800.65,1796.714642857143,1805.7659642857145,1805.7659642857145,0.28411764005855805,0.13921764362869346,49,60,0.0014570135387618058,强突破,WIN,2025-04
2025-04-26 06:45:00,LONG,STRONG,1805.8,1802.4871428571428,1812.9778571428571,1802.4871428571428,-0.18345648149613375,-0.12841953704729364,70,60,0.0015288040124677752,强突破,LOSS,2025-04
2025-04-26 07:05:00,LONG,STRONG,1803.99,1800.4268571428572,1810.5224285714287,1810.5224285714287,0.3621100211990466,0.34400452013909427,95,50,0.001645954641813836,放量趋势,WIN,2025-04
2025-04-26 07:10:00,LONG,STRONG,1808.37,1804.4579999999999,1820.106,1804.4579999999999,-0.21632741087277688,-0.09734733489274959,45,70,0.001802728423939804,强突破,LOSS,2025-04
2025-04-26 07:15:00,LONG,STRONG,1808.59,1804.6265714285714,1820.4802857142856,1804.6265714285714,-0.21914466913056546,-0.09861510110875446,45,70,0.0018262055760880907,放量趋势,LOSS,2025-04
2025-04-26 08:25:00,LONG,STRONG,1828.4,1822.7778571428573,1843.860892857143,1822.7778571428573,-0.30748976466543215,-0.29211527643216056,95,55,0.003074897646654366,强突破,LOSS,2025-04
2025-04-26 17:25:00,LONG,STRONG,1805.91,1801.9868571428572,1813.1024285714286,1801.9868571428572,-0.21723911253290143,-0.20637715690625635,95,50,0.0018103259377741485,强突破,LOSS,2025-04
2025-04-26 17:55:00,LONG,STRONG,1804.49,1801.1308571428572,1810.6484285714287,1801.1308571428572,-0.18615469507411192,-0.17684696032040634,95,50,0.0015512891256176085,放量趋势,LOSS,2025-04
2025-04-26 19:55:00,LONG,STRONG,1813.1,1809.2677142857142,1821.4032857142856,1809.2677142857142,-0.21136648360739713,-0.14795653852517798,70,60,0.0017613873633949852,强突破,LOSS,2025-04
2025-04-26 20:00:00,LONG,STRONG,1815.1,1810.9471428571428,1822.7135714285714,1810.9471428571428,-0.2287949502978955,-0.21735520278300072,95,50,0.001906624585815826,强突破,LOSS,2025-04
2025-04-26 22:05:00,LONG,STRONG,1822.15,1817.7914285714287,1835.2257142857145,1817.7914285714287,-0.23919937593345195,-0.10763971917005337,45,70,0.001993328132778787,强突破,LOSS,2025-04
2025-04-26 22:15:00,LONG,STRONG,1828.3,1824.2485714285713,1839.4414285714286,1824.2485714285713,-0.2215953930661646,-0.21051562341285637,95,55,0.0022159539306615835,强突破,LOSS,2025-04
2025-04-27 00:05:00,LONG,STRONG,1831.79,1827.6914285714286,1843.0610714285715,1843.0610714285715,0.6153036881177172,0.5845385037118312,95,55,0.0022374679567917005,强突破,WIN,2025-04
2025-04-27 00:15:00,LONG,STRONG,1846.08,1840.9407142857142,1862.7826785714285,1840.9407142857142,-0.27838911175494746,-0.1948723782284632,70,65,0.0027838911175494833,强突破,LOSS,2025-04
2025-04-27 00:20:00,LONG,STRONG,1839.22,1833.4842857142858,1854.9932142857144,1854.9932142857144,0.8576034561234872,0.8147232833173129,95,55,0.0031185580222672193,放量趋势,WIN,2025-04
2025-04-27 01:10:00,LONG,STRONG,1850.73,1842.4442857142858,1873.5157142857145,1842.4442857142858,-0.44769978796011417,-0.4253147985621084,95,55,0.004476997879601195,强突破,LOSS,2025-04
2025-04-27 05:25:00,SHORT,STRONG,1794.07,1798.3714285714286,1782.2410714285713,1798.3714285714286,-0.23975812378718148,-0.2277702175978224,95,55,0.0023975812378717607,强突破,LOSS,2025-04
2025-04-27 10:50:00,SHORT,STRONG,1808.04,1811.9560714285715,1802.949107142857,1802.949107142857,0.2815697029458966,0.13796915444348934,49,60,0.0014439471945943204,放量趋势,WIN,2025-04
2025-04-27 12:10:00,SHORT,STRONG,1802.42,1805.971142857143,1794.7258571428572,1805.971142857143,-0.1970208307244066,-0.1379145815070846,70,60,0.0016418402560367277,强突破,LOSS,2025-04
2025-04-27 12:25:00,SHORT,STRONG,1800.77,1804.3537142857142,1794.1998571428571,1804.3537142857142,-0.199010105994337,-0.18905960069462016,95,50,0.0016584175499528265,强突破,LOSS,2025-04
2025-04-27 12:30:00,SHORT,STRONG,1798.0,1801.6334285714286,1791.3387142857143,1801.6334285714286,-0.20208167805498148,-0.19197759415223242,95,50,0.0016840139837915004,强突破,LOSS,2025-04
2025-04-27 13:05:00,SHORT,STRONG,1790.4,1795.3014285714287,1776.9210714285714,1795.3014285714287,-0.2737616494318921,-0.26007356696029743,95,55,0.0027376164943189118,强突破,LOSS,2025-04
2025-04-27 21:10:00,SHORT,STRONG,1797.39,1801.2310714285716,1793.1648214285715,1801.2310714285716,-0.21370272609569804,-0.1410437992231607,66,50,0.0014246848406379961,强突破,LOSS,2025-04
2025-04-27 22:00:00,SHORT,STRONG,1795.01,1798.6434285714286,1787.1375714285714,1787.1375714285714,0.4385729645756068,0.30700107520292474,70,60,0.0016868190945215716,强突破,WIN,2025-04
2025-04-27 22:05:00,SHORT,STRONG,1792.45,1796.596,1783.4669999999999,1783.4669999999999,0.5011576334067993,0.3508103433847595,70,60,0.0019275293592568967,强突破,WIN,2025-04
2025-04-27 22:10:00,SHORT,STRONG,1790.25,1794.5374285714286,1780.9605714285715,1794.5374285714286,-0.23948770123885288,-0.167641390867197,70,60,0.0019957308436571192,放量趋势,LOSS,2025-04
2025-04-28 00:05:00,SHORT,STRONG,1781.2,1785.6628571428573,1768.9271428571428,1785.6628571428573,-0.2505533989926608,-0.23802572904302777,95,55,0.0025055339899265443,强突破,LOSS,2025-04
2025-04-28 01:35:00,SHORT,STRONG,1760.01,1766.7721428571429,1741.4141071428571,1766.7721428571429,-0.38421047932357555,-0.36499995535739677,95,55,0.0038421047932357465,放量趋势,LOSS,2025-04
2025-04-28 07:30:00,LONG,STRONG,1808.86,1804.5682857142856,1818.1587142857143,1804.5682857142856,-0.23726072143307425,-0.16608250500315197,70,60,0.00197717267860894,强突破,LOSS,2025-04
2025-04-28 09:25:00,LONG,STRONG,1810.74,1806.4457142857143,1820.0442857142857,1806.4457142857143,-0.2371563954121357,-0.166009476788495,70,60,0.00197630329510114,放量趋势,LOSS,2025-04
2025-04-28 15:25:00,SHORT,STRONG,1760.79,1767.2435714285714,1743.0426785714285,1767.2435714285714,-0.3665156792446244,-0.3481898952823932,95,55,0.003665156792446263,强突破,LOSS,2025-04
2025-04-28 15:35:00,SHORT,STRONG,1759.82,1766.6385714285714,1741.0689285714284,1766.6385714285714,-0.38745845760199515,-0.36808553472189537,95,55,0.003874584576019961,放量趋势,LOSS,2025-04
2025-04-28 16:15:00,SHORT,STRONG,1749.76,1757.2685714285715,1729.1114285714286,1757.2685714285715,-0.42912007524297535,-0.40766407148082656,95,55,0.004291200752429698,强突破,LOSS,2025-04
2025-04-28 22:45:00,LONG,STRONG,1800.99,1795.902857142857,1814.979642857143,1795.902857142857,-0.282463692588127,-0.2683405079587206,95,55,0.0028246369258812607,放量趋势,LOSS,2025-04
2025-04-29 04:05:00,LONG,STRONG,1802.02,1798.5991428571429,1809.431857142857,1798.5991428571429,-0.18983458246063475,-0.13288420772244433,70,60,0.001581954853838623,放量趋势,LOSS,2025-04
2025-04-29 06:15:00,LONG,STRONG,1813.11,1809.2385714285713,1823.7564285714286,1823.7564285714286,0.5871915422356456,0.5578319651238633,95,55,0.002135241971765975,强突破,WIN,2025-04
2025-04-29 06:25:00,LONG,STRONG,1813.26,1809.0428571428572,1824.857142857143,1824.857142857143,0.6395741844601932,0.6075954752371835,95,55,0.0023257243071279836,放量趋势,WIN,2025-04
2025-04-30 01:45:00,SHORT,STRONG,1790.36,1794.6011428571428,1777.6365714285714,1794.6011428571428,-0.2368877129260542,-0.10659947081672438,45,70,0.001974064274383746,强突破,LOSS,2025-04
2025-04-30 07:30:00,SHORT,STRONG,1799.22,1802.573142857143,1791.954857142857,1791.954857142857,0.4037940250299029,0.28265581752093205,70,60,0.0015530539424226826,强突破,WIN,2025-04
2025-04-30 07:45:00,SHORT,STRONG,1792.8,1796.754,1784.233,1796.754,-0.22054886211512445,-0.15438420348058712,70,60,0.001837907184292731,强突破,LOSS,2025-04
2025-04-30 11:40:00,LONG,STRONG,1814.3,1810.7325714285714,1825.0022857142858,1810.7325714285714,-0.19662837300493502,-0.08848276785222076,45,70,0.0016385697750411553,强突破,LOSS,2025-04
2025-04-30 11:45:00,LONG,STRONG,1812.8,1809.320857142857,1819.1784285714286,1809.320857142857,-0.19192094313454108,-0.182324895977814,95,50,0.0015993411927878096,放量趋势,LOSS,2025-04
2025-04-30 12:35:00,SHORT,STRONG,1781.21,1786.9064285714287,1762.6966071428571,1762.6966071428571,1.0393717112043435,0.7275601978430405,70,65,0.0031980668037056765,强突破,WIN,2025-04
2025-04-30 12:40:00,SHORT,STRONG,1777.61,1783.5921428571428,1761.159107142857,1761.159107142857,0.9254500625639421,0.879177559435745,95,55,0.0033652729547779645,强突破,WIN,2025-04
2025-04-30 12:45:00,SHORT,STRONG,1771.89,1778.3400000000001,1750.9275,1778.3400000000001,-0.36401808238660666,-0.25481265767062466,70,65,0.0036401808238660394,强突破,LOSS,2025-04
2025-04-30 13:15:00,SHORT,STRONG,1766.38,1775.8128571428572,1740.4396428571429,1740.4396428571429,1.4685603971318308,1.3951323772752395,95,55,0.005340219625933919,放量趋势,WIN,2025-04
2025-05-01 01:00:00,LONG,STRONG,1802.07,1798.6688571428572,1812.2734285714284,1812.2734285714284,0.5662060059502962,0.2547927026776333,45,70,0.0015727944609730583,强突破,WIN,2025-05
2025-05-01 01:05:00,LONG,STRONG,1803.94,1800.1265714285714,1815.3802857142857,1800.1265714285714,-0.21139442395138588,-0.09512749077812364,45,80,0.0017616201995948554,放量趋势,LOSS,2025-05
2025-05-01 01:15:00,LONG,STRONG,1803.68,1799.785142857143,1815.3645714285715,1815.3645714285715,0.6478184283559953,0.2915182927601979,45,70,0.0017994956343222132,放量趋势,WIN,2025-05
2025-05-01 01:20:00,LONG,STRONG,1801.28,1797.3808571428572,1809.7281428571428,1809.7281428571428,0.4690077532167561,0.32830542725172923,70,60,0.0018038759739106164,放量趋势,WIN,2025-05
2025-05-01 01:30:00,LONG,STRONG,1804.45,1800.6108571428572,1811.4884285714286,1800.6108571428572,-0.21275972496566045,-0.20212173871737743,95,50,0.0017729977080471588,放量趋势,LOSS,2025-05
2025-05-01 01:50:00,LONG,STRONG,1808.63,1804.659285714286,1819.5494642857143,1804.659285714286,-0.21954265304203546,-0.20856552038993367,95,55,0.0021954265304204175,强突破,LOSS,2025-05
2025-05-01 05:35:00,LONG,STRONG,1809.67,1806.1857142857143,1813.5027142857145,1813.5027142857145,0.2117907842708601,0.13978191761876768,66,50,0.0012835805107324486,放量趋势,WIN,2025-05
2025-05-01 05:40:00,LONG,STRONG,1813.61,1809.5824999999998,1820.8595,1809.5824999999998,-0.22207089727119644,-0.06884197815407089,31,70,0.0014804726484746041,强突破,LOSS,2025-05
2025-05-01 05:45:00,LONG,STRONG,1812.0,1808.49,1819.605,1808.49,-0.19370860927152267,-0.13559602649006586,70,60,0.0016142384105960372,放量趋势,LOSS,2025-05
2025-05-01 06:00:00,LONG,STRONG,1813.08,1809.4234285714285,1819.7837142857143,1809.4234285714285,-0.2016773351739249,-0.19159346841522865,95,50,0.0016806444597827072,放量趋势,LOSS,2025-05
2025-05-01 07:45:00,LONG,STRONG,1813.03,1809.1492857142857,1817.2987857142857,1809.1492857142857,-0.21404578444450717,-0.14127021773337473,66,50,0.0014269718962967113,放量趋势,LOSS,2025-05
2025-05-01 07:50:00,LONG,STRONG,1811.79,1807.8321428571428,1816.9352142857142,1816.9352142857142,0.2839851354579861,0.13915271637441318,49,60,0.0014563340279896678,放量趋势,WIN,2025-05
2025-05-01 08:30:00,LONG,STRONG,1817.9,1814.2502857142858,1828.8491428571429,1814.2502857142858,-0.2007654043519585,-0.09034443195838132,45,70,0.0016730450362663326,强突破,LOSS,2025-05
2025-05-01 08:50:00,LONG,STRONG,1818.15,1814.1848571428573,1825.4194285714286,1825.4194285714286,0.39982556837601596,0.3798342899572152,95,50,0.0018173889471637358,放量趋势,WIN,2025-05
2025-05-01 09:50:00,LONG,STRONG,1822.51,1818.9725714285714,1828.9952857142857,1818.9725714285714,-0.19409652465163776,-0.1843916984190559,95,50,0.001617471038763642,放量趋势,LOSS,2025-05
2025-05-01 10:15:00,LONG,STRONG,1832.26,1828.4671428571428,1842.690357142857,1842.690357142857,0.569261848365244,0.5407987559469817,95,55,0.0020700430849645447,强突破,WIN,2025-05
2025-05-01 10:20:00,LONG,STRONG,1835.86,1831.48,1847.905,1847.905,0.6560957807240243,0.6232909916878231,95,55,0.0023858028389964355,强突破,WIN,2025-05
2025-05-01 10:25:00,LONG,STRONG,1841.79,1836.857857142857,1857.8194642857143,1836.857857142857,-0.2677907284295677,-0.1874535099006974,70,65,0.002677907284295624,强突破,LOSS,2025-05
2025-05-01 10:30:00,LONG,STRONG,1838.85,1833.3571428571427,1853.955357142857,1833.3571428571427,-0.29871153943264794,-0.28377596246101555,95,55,0.0029871153943264177,放量趋势,LOSS,2025-05
2025-05-01 11:00:00,LONG,STRONG,1850.67,1843.327142857143,1870.8628571428571,1843.327142857143,-0.39676750273453154,-0.376929127597805,95,55,0.003967675027345307,放量趋势,LOSS,2025-05
2025-05-01 15:10:00,LONG,STRONG,1871.2,1864.6085714285714,1892.622142857143,1864.6085714285714,-0.35225676418494284,-0.24657973492945998,70,65,0.0035225676418494025,强突破,LOSS,2025-05
2025-05-01 15:15:00,LONG,STRONG,1865.67,1858.7442857142858,1884.7157142857145,1858.7442857142858,-0.3712186123866665,-0.3526576817673332,95,55,0.003712186123866665,放量趋势,LOSS,2025-05
2025-05-02 10:20:00,SHORT,STRONG,1822.21,1826.0189285714287,1815.3539285714287,1826.0189285714287,-0.20902796996112538,-0.06479867068794887,31,70,0.0013935197997408063,放量趋势,LOSS,2025-05
2025-05-02 18:20:00,LONG,STRONG,1851.77,1847.6582857142857,1860.6787142857142,1847.6582857142857,-0.22204238570201715,-0.155429669991412,70,60,0.0018503532141835055,放量趋势,LOSS,2025-05
2025-05-03 01:10:00,SHORT,STRONG,1834.9,1838.8300000000002,1830.577,1830.577,0.23559867022726536,0.15549512234999513,66,50,0.001427870728650074,强突破,WIN,2025-05
2025-05-03 01:25:00,SHORT,STRONG,1833.45,1837.2728571428572,1826.5688571428573,1826.5688571428573,0.37531118149623804,0.11634646626383378,31,70,0.0013900414129490398,强突破,WIN,2025-05
2025-05-03 01:30:00,SHORT,STRONG,1827.57,1831.677857142857,1820.175857142857,1831.677857142857,-0.22477153503597833,-0.06967917586115328,31,80,0.0014984769002398938,强突破,LOSS,2025-05
2025-05-03 01:40:00,SHORT,STRONG,1828.41,1832.2028571428573,1821.4564285714287,1832.2028571428573,-0.20744018807910702,-0.19706817867515167,95,50,0.001728668233992532,放量趋势,LOSS,2025-05
2025-05-03 06:00:00,SHORT,STRONG,1832.29,1835.3641428571427,1828.6010285714285,1828.6010285714285,0.20133119913176675,0.04429286380898868,22,80,0.0009320888848692619,强突破,WIN,2025-05
2025-05-03 06:05:00,SHORT,STRONG,1830.8,1833.5567857142855,1825.8377857142857,1825.8377857142857,0.271040762820311,0.0840226364742964,31,80,0.0010038546771122434,强突破,WIN,2025-05
2025-05-03 06:10:00,SHORT,STRONG,1829.58,1832.3892857142855,1825.9279285714285,1825.9279285714285,0.19961255744878004,0.09781015314990223,49,60,0.00102365414076296,放量趋势,WIN,2025-05
2025-05-03 06:15:00,SHORT,STRONG,1825.91,1829.09,1820.1860000000001,1829.09,-0.17415973405040971,-0.05398951755562702,31,80,0.001161064893669425,强突破,LOSS,2025-05
2025-05-03 07:00:00,SHORT,STRONG,1827.0,1830.672857142857,1822.9598571428571,1822.9598571428571,0.2211353506920023,0.1459493314567215,66,50,0.0013402142466181774,放量趋势,WIN,2025-05
2025-05-03 08:00:00,SHORT,STRONG,1824.57,1827.5432142857142,1821.2994642857143,1827.5432142857142,-0.1629542459710628,-0.10754980234090146,66,50,0.0010863616398071004,强突破,LOSS,2025-05
2025-05-03 08:05:00,SHORT,STRONG,1824.62,1827.8010714285713,1820.4846071428572,1827.8010714285713,-0.1743415850188744,-0.08542737665924845,49,60,0.0011622772334591717,放量趋势,LOSS,2025-05
2025-05-03 16:45:00,SHORT,WEAK,1825.85,1829.7339285714286,1821.5776785714284,1821.5776785714284,0.23399082227847623,0.13103486047594667,56,55,0.0014181261956270946,弱趋势,WIN,2025-05
2025-05-03 17:00:00,SHORT,STRONG,1825.11,1829.175,1817.793,1817.793,0.4009073425711331,0.12428127619705126,31,80,0.001484842009522716,放量趋势,WIN,2025-05
2025-05-03 17:05:00,SHORT,STRONG,1816.51,1820.2314285714285,1804.4153571428571,1820.2314285714285,-0.20486694658595506,-0.14340686261016855,70,65,0.0020486694658595865,强突破,LOSS,2025-05
2025-05-03 21:15:00,LONG,STRONG,1844.09,1840.5210714285713,1850.5140714285712,1840.5210714285713,-0.19353331840792012,-0.05999532870645524,31,70,0.00129022212271945,强突破,LOSS,2025-05
2025-05-03 21:20:00,LONG,STRONG,1843.66,1839.912142857143,1850.4061428571429,1839.912142857143,-0.20328353074087024,-0.06301789452966977,31,70,0.0013552235382724652,放量趋势,LOSS,2025-05
2025-05-03 21:25:00,LONG,STRONG,1845.82,1841.8664285714285,1850.9596428571429,1841.8664285714285,-0.21419051849971407,-0.1049533540648599,49,60,0.001427936789998091,放量趋势,LOSS,2025-05
2025-05-04 04:15:00,LONG,STRONG,1835.1,1831.0403571428571,1842.407357142857,1831.0403571428571,-0.2212218874798519,-0.06857878511875408,31,70,0.0014748125831990423,放量趋势,LOSS,2025-05
2025-05-04 05:05:00,LONG,STRONG,1838.18,1834.6417142857144,1844.6668571428572,1844.6668571428572,0.35289564367239123,0.33525086148877165,95,50,0.0016040711076017726,放量趋势,WIN,2025-05
2025-05-04 05:20:00,LONG,STRONG,1843.11,1839.0942857142857,1850.472142857143,1839.0942857142857,-0.21787708198177208,-0.2069832278826835,95,50,0.0018156423498481358,强突破,LOSS,2025-05
2025-05-04 05:25:00,LONG,STRONG,1842.38,1838.1834285714287,1851.4725714285717,1838.1834285714287,-0.2277799058050652,-0.15944593406354565,70,60,0.0018981658817089177,放量趋势,LOSS,2025-05
2025-05-04 05:40:00,LONG,STRONG,1843.92,1839.7697142857144,1851.5288571428573,1839.7697142857144,-0.22507948903887917,-0.2138255145869352,95,50,0.0018756624086573353,放量趋势,LOSS,2025-05
2025-05-04 05:45:00,LONG,STRONG,1847.11,1842.856,1859.8719999999998,1842.856,-0.230305720828749,-0.10363757437293705,45,70,0.0019192143402396219,放量趋势,LOSS,2025-05
2025-05-04 05:55:00,LONG,STRONG,1845.67,1841.3002857142858,1853.681142857143,1841.3002857142858,-0.23675490665797683,-0.22491716132507797,95,50,0.001972957555483143,放量趋势,LOSS,2025-05
2025-05-04 06:25:00,LONG,STRONG,1841.67,1837.5917142857143,1849.1468571428572,1837.5917142857143,-0.22144497734587695,-0.21037272847858313,95,50,0.0018453748112155942,放量趋势,LOSS,2025-05
2025-05-04 10:15:00,SHORT,STRONG,1822.51,1826.4931428571429,1815.2075714285713,1826.4931428571429,-0.21855259269594496,-0.2076249630611477,95,50,0.0018212716057995472,强突破,LOSS,2025-05
2025-05-04 13:20:00,SHORT,STRONG,1826.34,1830.077142857143,1819.6131428571427,1819.6131428571427,0.368324470955965,0.11418058599634914,31,70,0.0013641647072443223,放量趋势,WIN,2025-05
2025-05-04 13:40:00,SHORT,STRONG,1821.7,1825.048,1815.5620000000001,1825.048,-0.18378437723005744,-0.17459515836855455,95,50,0.001531536476917163,强突破,LOSS,2025-05
2025-05-04 13:45:00,SHORT,STRONG,1823.66,1827.241142857143,1817.0945714285715,1827.241142857143,-0.19637119074514012,-0.18655263120788312,95,50,0.001636426589542849,放量趋势,LOSS,2025-05
2025-05-04 18:10:00,SHORT,STRONG,1826.57,1830.5021428571429,1822.2446428571427,1830.5021428571429,-0.2152746873726676,-0.14208129366596062,66,50,0.0014351645824844243,放量趋势,LOSS,2025-05
2025-05-04 22:30:00,SHORT,STRONG,1814.64,1818.6507142857145,1803.6105357142858,1818.6507142857145,-0.22101983234770295,-0.2099688407303178,95,55,0.0022101983234770113,强突破,LOSS,2025-05
2025-05-04 23:30:00,SHORT,STRONG,1809.87,1814.7099999999998,1796.56,1814.7099999999998,-0.26742252205959094,-0.2540513959566114,95,55,0.0026742252205959635,放量趋势,LOSS,2025-05
2025-05-05 01:30:00,SHORT,STRONG,1790.58,1795.9942857142855,1775.6907142857142,1795.9942857142855,-0.3023760856418366,-0.28725728135974476,95,55,0.0030237608564184296,强突破,LOSS,2025-05
2025-05-05 02:00:00,SHORT,STRONG,1789.16,1795.332142857143,1772.1866071428572,1795.332142857143,-0.3449743375183295,-0.32772562064241306,95,55,0.0034497433751832676,放量趋势,LOSS,2025-05
2025-05-05 02:05:00,SHORT,STRONG,1785.4,1791.982142857143,1767.299107142857,1791.982142857143,-0.3686648850197602,-0.35023164076877217,95,55,0.0036866488501976565,放量趋势,LOSS,2025-05
2025-05-05 02:10:00,SHORT,STRONG,1792.59,1799.4914285714285,1773.6110714285712,1799.4914285714285,-0.384997605220859,-0.36574772495981606,95,55,0.003849976052208599,放量趋势,LOSS,2025-05
2025-05-05 08:35:00,LONG,STRONG,1829.42,1825.748,1840.4360000000001,1825.748,-0.20071935367493662,-0.09032370915372148,45,70,0.0016726612806244657,放量趋势,LOSS,2025-05
2025-05-05 22:15:00,LONG,STRONG,1821.9,1818.0660000000003,1830.2069999999999,1830.2069999999999,0.4559525769800642,0.31916680388604496,70,60,0.0017536637576156498,强突破,WIN,2025-05
2025-05-05 22:35:00,LONG,STRONG,1826.59,1822.4114285714286,1834.2507142857141,1822.4114285714286,-0.22876351171151332,-0.21732533612593766,95,50,0.001906362597595989,强突破,LOSS,2025-05
2025-05-05 22:40:00,LONG,STRONG,1830.21,1825.895142857143,1843.1545714285714,1825.895142857143,-0.23575748918742306,-0.10609087013434039,45,80,0.0019646457432285344,强突破,LOSS,2025-05
2025-05-06 05:50:00,SHORT,STRONG,1800.01,1803.1460714285715,1794.3650714285714,1803.1460714285715,-0.1742252225582936,-0.054009818993071015,31,80,0.001161501483721933,放量趋势,LOSS,2025-05
2025-05-06 05:55:00,SHORT,STRONG,1799.3,1802.5207142857143,1793.502714285714,1802.5207142857143,-0.17899818183262345,-0.055489436368113265,31,80,0.0011933212122174656,放量趋势,LOSS,2025-05
2025-05-06 08:15:00,SHORT,STRONG,1794.85,1798.552857142857,1788.0614285714285,1798.552857142857,-0.206304545942951,-0.19598931864580343,95,50,0.001719204549524634,强突破,LOSS,2025-05
2025-05-06 08:20:00,SHORT,STRONG,1793.86,1797.9177142857143,1781.686857142857,1797.9177142857143,-0.22620016532585502,-0.10179007439663476,45,70,0.0018850013777154194,强突破,LOSS,2025-05
2025-05-06 10:45:00,SHORT,STRONG,1787.46,1791.749142857143,1778.1668571428572,1778.1668571428572,0.5199077381951378,0.36393541673659646,70,60,0.001999645146904385,强突破,WIN,2025-05
2025-05-06 11:30:00,SHORT,STRONG,1774.8,1779.5814285714284,1759.2603571428572,1759.2603571428572,0.8755714929649978,0.6129000450754984,70,65,0.0026940661321999994,强突破,WIN,2025-05
2025-05-06 11:50:00,SHORT,STRONG,1763.45,1769.517142857143,1743.7317857142857,1769.517142857143,-0.3440496105442698,-0.24083472738098888,70,65,0.0034404961054426615,强突破,LOSS,2025-05
